bar_time,ohlcv_time,rsi_value,rsi_ma,nas_value,source_snapshot_time,source_bar_index,alignment_status,causal_ok,duplicate_snapshot_flag,notes
1361862000,1361862000,50.0,46.55,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-26T10:59:59+00:00,105,OK,True,False,
1361876400,1361876400,50.12,47.1,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-26T14:59:59+00:00,106,OK,True,False,
1361890800,1361890800,53.52,48.26,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-26T18:59:59+00:00,107,OK,True,False,
1361905200,1361905200,67.2,51.49,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-26T21:58:59+00:00,108,OK,True,False,
1361919600,1361919600,64.48,53.39,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-27T02:59:59+00:00,109,OK,True,False,
1361934000,1361934000,62.46,54.69,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-27T06:59:59+00:00,110,OK,True,False,
1361948400,1361948400,61.01,55.73,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-27T10:59:59+00:00,111,OK,True,False,
1361962800,1361962800,58.97,56.47,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-27T14:59:59+00:00,112,OK,True,False,
1361977200,1361977200,54.91,56.3,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-27T18:59:59+00:00,113,OK,True,False,
1361991600,1361991600,48.7,55.8,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-27T21:58:59+00:00,114,OK,True,False,
1362006000,1362006000,49.45,55.83,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-28T02:59:59+00:00,115,OK,True,False,
1362020400,1362020400,51.45,55.84,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-28T06:59:59+00:00,116,OK,True,False,
1362034800,1362034800,52.02,55.58,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-28T10:59:59+00:00,117,OK,True,False,
1362049200,1362049200,42.94,54.29,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-28T14:59:59+00:00,118,OK,True,False,
1362063600,1362063600,42.35,53.71,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-28T18:59:59+00:00,119,OK,True,False,
1362078000,1362078000,35.92,51.99,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-02-28T21:58:59+00:00,120,OK,True,False,
1362092400,1362092400,37.35,50.0,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-01T02:59:59+00:00,121,OK,True,False,
1362106800,1362106800,38.98,48.31,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-01T06:59:59+00:00,122,OK,True,False,
1362121200,1362121200,39.33,46.68,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-01T10:59:59+00:00,123,OK,True,False,
1362135600,1362135600,32.24,44.11,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-01T14:59:59+00:00,124,OK,True,False,
1362150000,1362150000,44.86,44.06,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-01T18:59:59+00:00,125,OK,True,False,
1362164400,1362164400,39.72,42.61,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-01T21:54:59+00:00,126,OK,True,False,
1362351600,1362351600,43.5,42.37,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-04T02:59:59+00:00,127,OK,True,False,
1362366000,1362366000,43.73,41.97,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-04T06:59:59+00:00,128,OK,True,False,
1362380400,1362380400,43.38,41.37,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-04T10:59:59+00:00,129,OK,True,False,
1362394800,1362394800,42.57,40.65,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-04T14:59:59+00:00,130,OK,True,False,
1362409200,1362409200,40.98,40.39,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-04T18:59:59+00:00,131,OK,True,False,
1362423600,1362423600,39.87,40.13,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-04T21:58:59+00:00,132,OK,True,False,
1362438000,1362438000,41.73,40.6,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-05T02:59:59+00:00,133,OK,True,False,
1362452400,1362452400,44.11,41.2,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-05T06:59:59+00:00,134,OK,True,False,
1362466800,1362466800,49.44,42.33,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-05T10:59:59+00:00,135,OK,True,False,
1362481200,1362481200,48.84,42.96,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-05T14:59:59+00:00,136,OK,True,False,
1362495600,1362495600,49.91,44.32,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-05T18:59:59+00:00,137,OK,True,False,
1362510000,1362510000,44.0,43.77,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-05T21:58:59+00:00,138,OK,True,False,
1362524400,1362524400,43.03,43.93,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-06T02:59:59+00:00,139,OK,True,False,
1362538800,1362538800,46.9,44.59,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-06T06:59:59+00:00,140,OK,True,False,
1362553200,1362553200,45.96,44.68,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-06T10:59:59+00:00,141,OK,True,False,
1362567600,1362567600,43.07,44.44,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-06T14:59:59+00:00,142,OK,True,False,
1362582000,1362582000,40.03,44.04,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-06T18:59:59+00:00,143,OK,True,False,
1362596400,1362596400,46.94,44.96,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-06T21:58:59+00:00,144,OK,True,False,
1362610800,1362610800,53.51,46.38,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-07T02:59:59+00:00,145,OK,True,False,
1362625200,1362625200,51.52,47.02,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-07T06:59:59+00:00,146,OK,True,False,
1362639600,1362639600,53.56,47.84,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-07T10:59:59+00:00,147,OK,True,False,
1362654000,1362654000,51.12,47.79,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-07T14:59:59+00:00,148,OK,True,False,
1362668400,1362668400,46.17,47.25,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-07T18:59:59+00:00,149,OK,True,False,
1362682800,1362682800,46.7,47.04,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-07T21:58:59+00:00,150,OK,True,False,
1362697200,1362697200,47.38,47.38,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-08T02:59:59+00:00,151,OK,True,False,
1362711600,1362711600,46.77,47.62,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-08T06:59:59+00:00,152,OK,True,False,
1362726000,1362726000,48.14,47.8,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-08T10:59:59+00:00,153,OK,True,False,
1362740400,1362740400,47.64,47.88,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-08T14:59:59+00:00,154,OK,True,False,
1362754800,1362754800,41.63,47.35,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-08T18:59:59+00:00,155,OK,True,False,
1362769200,1362769200,48.83,48.49,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-08T21:54:59+00:00,156,OK,True,False,
1362952800,1362952800,49.13,48.67,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-11T01:59:59+00:00,157,OK,True,False,
1362967200,1362967200,52.81,48.88,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-11T05:59:59+00:00,158,OK,True,False,
1362981600,1362981600,52.91,48.99,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-11T09:59:59+00:00,159,OK,True,False,
1362996000,1362996000,49.58,48.46,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-11T13:59:59+00:00,160,OK,True,False,
1363010400,1363010400,50.55,48.5,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-11T17:59:59+00:00,161,OK,True,False,
1363024800,1363024800,50.31,48.78,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-11T20:58:59+00:00,162,OK,True,False,
1363039200,1363039200,52.91,49.42,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-12T01:59:59+00:00,163,OK,True,False,
1363053600,1363053600,54.49,49.97,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-12T05:59:59+00:00,164,OK,True,False,
1363068000,1363068000,56.22,50.78,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-12T09:59:59+00:00,165,OK,True,False,
1363082400,1363082400,55.74,51.29,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-12T13:59:59+00:00,166,OK,True,False,
1363096800,1363096800,68.53,53.71,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-12T17:59:59+00:00,167,OK,True,False,
1363111200,1363111200,66.0,55.28,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-12T20:58:59+00:00,168,OK,True,False,
1363125600,1363125600,66.43,56.56,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-13T01:59:59+00:00,169,OK,True,False,
1363140000,1363140000,65.05,57.6,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-13T05:59:59+00:00,170,OK,True,False,
1363154400,1363154400,65.05,58.5,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-13T09:59:59+00:00,171,OK,True,False,
1363168800,1363168800,64.49,59.29,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-13T13:59:59+00:00,172,OK,True,False,
1363183200,1363183200,67.3,60.76,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-13T17:59:59+00:00,173,OK,True,False,
1363197600,1363197600,56.69,60.43,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-13T20:58:59+00:00,174,OK,True,False,
1363212000,1363212000,54.15,60.46,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-14T01:59:59+00:00,175,OK,True,False,
1363226400,1363226400,49.93,59.93,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-14T05:59:59+00:00,176,OK,True,False,
1363240800,1363240800,52.47,60.01,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-14T09:59:59+00:00,177,OK,True,False,
1363255200,1363255200,53.94,59.94,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-14T13:59:59+00:00,178,OK,True,False,
1363269600,1363269600,48.3,59.0,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-14T17:59:59+00:00,179,OK,True,False,
1363284000,1363284000,59.84,59.2,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-14T20:58:59+00:00,180,OK,True,False,
1363298400,1363298400,55.43,58.08,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-15T01:59:59+00:00,181,OK,True,False,
1363312800,1363312800,57.49,57.6,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-15T05:59:59+00:00,182,OK,True,False,
1363327200,1363327200,57.93,57.12,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-15T09:59:59+00:00,183,OK,True,False,
1363341600,1363341600,58.95,56.76,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-15T13:59:59+00:00,184,OK,True,False,
1363356000,1363356000,64.32,57.13,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-15T17:59:59+00:00,185,OK,True,False,
1363370400,1363370400,56.72,55.83,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-15T20:54:59+00:00,186,OK,True,False,
1363557600,1363557600,61.01,56.02,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-18T01:59:59+00:00,187,OK,True,False,
1363572000,1363572000,61.22,56.61,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-18T05:59:59+00:00,188,OK,True,False,
1363586400,1363586400,61.22,56.61,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-18T09:59:59+00:00,189,OK,True,False,
1363600800,1363600800,67.49,58.86,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-18T13:59:59+00:00,190,OK,True,False,
1363615200,1363615200,72.43,60.53,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-18T17:59:59+00:00,191,OK,True,False,
1363629600,1363629600,64.96,61.19,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-18T20:58:59+00:00,192,OK,True,False,
1363644000,1363644000,63.88,61.49,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-19T01:59:59+00:00,193,OK,True,False,
1363658400,1363658400,60.81,61.69,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-19T05:59:59+00:00,194,OK,True,False,
1363672800,1363672800,62.28,62.14,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-19T09:59:59+00:00,195,OK,True,False,
1363687200,1363687200,61.13,62.29,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-19T13:59:59+00:00,196,OK,True,False,
1363701600,1363701600,61.75,62.53,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-19T17:59:59+00:00,197,OK,True,False,
1363716000,1363716000,69.72,63.48,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-19T20:58:59+00:00,198,OK,True,False,
1363730400,1363730400,69.3,64.39,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-20T01:59:59+00:00,199,OK,True,False,
1363744800,1363744800,67.6,65.17,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-20T05:59:59+00:00,200,OK,True,False,
1363759200,1363759200,69.49,65.88,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-20T09:59:59+00:00,201,OK,True,False,
1363773600,1363773600,64.85,65.87,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-20T13:59:59+00:00,202,OK,True,False,
1363788000,1363788000,59.29,64.89,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-20T17:59:59+00:00,203,OK,True,False,
1363802400,1363802400,57.79,63.74,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-20T20:58:59+00:00,204,OK,True,False,
1363816800,1363816800,56.71,63.1,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-21T01:59:59+00:00,205,OK,True,False,
1363831200,1363831200,58.66,62.78,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-03-21T05:59:59+00:00,206,OK,True,False,
