episode_id,context_label,specialist_id,positive_evidence_count,negative_evidence_count,veto_count,review_flag_count,decisive_factors,unresolved_conflicts
9390,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
9432,,exhaustion_top,3,9,0,0,legpos90|dist_4h_supply_low_atr,
9492,,exhaustion_top,9,4,0,0,legpos90|rise20_atr,
9504,,exhaustion_top,7,8,0,0,legpos90,
9512,,exhaustion_top,3,12,0,0,legpos90|dist_4h_supply_low_atr,
9523,,exhaustion_top,5,7,0,0,legpos90,
9530,,exhaustion_top,5,9,0,0,legpos90,
9537,,exhaustion_top,4,8,0,0,legpos90,
9582,,exhaustion_top,4,8,0,0,legpos90,
9628,,exhaustion_top,4,8,0,0,legpos90|dist_4h_supply_low_atr,
9646,,exhaustion_top,5,9,0,0,legpos90|dist_4h_supply_low_atr,
9727,,exhaustion_top,5,7,0,0,legpos90,
9805,,exhaustion_top,3,8,0,0,legpos90|rise20_atr,
55,,nas,0,0,0,0,nas_long_new_8b,
78,,nas,0,1,0,0,nas_long_new_8b,
116,,nas,0,1,0,0,nas_long_new_8b,
130,,nas,0,0,0,0,nas_long_new_8b,
140,,nas,0,0,0,0,nas_long_new_8b,
149,,nas,1,0,0,0,nas_long_new_8b,
159,,nas,0,0,0,0,nas_long_new_8b,
217,,nas,0,2,0,0,nas_long_new_8b,
237,,nas,0,0,0,0,nas_long_new_8b,
287,,nas,0,1,0,0,nas_long_new_8b,
351,,nas,0,0,0,0,nas_long_new_8b,
383,,nas,0,1,0,0,nas_long_new_8b,
391,,nas,0,0,0,0,nas_long_new_8b,
413,,nas,0,2,0,0,nas_long_new_8b,
458,,nas,0,0,0,0,nas_long_new_8b,
493,,nas,0,0,0,0,nas_long_new_8b,
521,,nas,1,0,0,0,nas_long_new_8b,
542,,nas,0,1,0,0,nas_long_new_8b,
583,,nas,0,1,0,0,nas_long_new_8b,
597,,nas,0,1,0,0,nas_long_new_8b,
631,,nas,0,0,0,0,nas_long_new_8b,
685,,nas,0,0,0,0,nas_long_new_8b,
702,,nas,0,0,0,0,nas_long_new_8b,
766,,nas,0,1,0,0,nas_long_new_8b,
780,,nas,0,1,0,0,nas_long_new_8b,
833,,nas,0,1,0,0,nas_long_new_8b,
845,,nas,0,1,0,0,nas_long_new_8b,
866,,nas,0,2,0,0,nas_long_new_8b,
886,,nas,0,1,0,0,nas_long_new_8b,
901,,nas,0,1,0,0,nas_long_new_8b,
919,,nas,0,2,0,0,nas_long_new_8b,
934,,nas,0,2,0,0,nas_long_new_8b,
970,,nas,0,0,0,0,nas_long_new_8b,
1027,,nas,0,1,0,0,nas_long_new_8b,
1072,,nas,0,0,0,0,nas_long_new_8b,
1151,,nas,1,0,0,0,nas_long_new_8b,
1200,,nas,0,0,0,0,nas_long_new_8b,
1211,,nas,0,1,0,0,nas_long_new_8b,
1221,,nas,0,0,0,0,nas_long_new_8b,
1298,,nas,0,0,0,0,nas_long_new_8b,
1316,,nas,0,1,0,0,nas_long_new_8b,
1326,,nas,0,2,0,0,nas_long_new_8b,
1353,,nas,0,0,0,0,nas_long_new_8b,
1429,,nas,0,0,0,0,nas_long_new_8b,
1497,,nas,0,3,0,0,nas_short_new_8b,
1522,,nas,0,0,0,0,nas_long_new_8b,
1568,,nas,0,1,0,0,nas_short_new_8b,
1623,,nas,0,0,0,0,nas_long_new_8b,
1661,,nas,0,0,0,0,nas_long_new_8b,
1761,,nas,0,0,0,0,nas_long_new_8b,
1775,,nas,0,0,0,0,nas_long_new_8b,
1836,,nas,0,0,0,0,nas_long_new_8b,
1873,,nas,0,0,0,0,nas_long_new_8b,
1901,,nas,0,0,0,0,nas_long_new_8b,
1941,,nas,0,2,0,0,nas_long_new_8b,
2034,,nas,0,0,0,0,nas_long_new_8b,
2053,,nas,0,0,0,0,nas_long_new_8b,
2100,,nas,0,0,0,0,nas_long_new_8b,
2110,,nas,0,1,0,0,nas_long_new_8b,
2174,,nas,0,1,0,0,nas_long_new_8b,
2188,,nas,0,1,0,0,nas_long_new_8b,
2204,,nas,1,0,0,0,nas_long_new_8b,
2222,,nas,0,0,0,0,nas_long_new_8b,
2320,,nas,1,0,0,0,nas_long_new_8b,
2364,,nas,0,1,0,0,nas_long_new_8b,
2372,,nas,0,2,0,0,nas_long_new_8b,
2428,,nas,0,0,0,0,nas_long_new_8b,
2488,,nas,1,0,0,0,nas_long_new_8b,
2497,,nas,0,0,0,0,nas_long_new_8b,
2544,,nas,0,1,0,0,nas_long_new_8b,
2663,,nas,0,0,0,0,nas_long_new_8b,
2705,,nas,0,0,0,0,nas_long_new_8b,
2737,,nas,0,0,0,0,nas_long_new_8b,
2747,,nas,0,0,0,0,nas_long_new_8b,
2859,,nas,0,2,0,0,nas_long_new_8b,
2896,,nas,0,1,0,0,nas_long_new_8b,
2905,,nas,0,1,0,0,nas_long_new_8b,
2922,,nas,0,0,0,0,nas_long_new_8b,
2944,,nas,1,0,0,0,nas_long_new_8b,
2991,,nas,0,0,0,0,nas_long_new_8b,
3011,,nas,0,0,0,0,nas_long_new_8b,
3029,,nas,1,0,0,0,nas_long_new_8b,
3070,,nas,0,2,0,0,nas_long_new_8b,
3085,,nas,0,1,0,0,nas_long_new_8b,
3102,,nas,0,0,0,0,nas_long_new_8b,
3118,,nas,0,0,0,0,nas_long_new_8b,
3126,,nas,0,0,0,0,nas_long_new_8b,
3147,,nas,0,1,0,0,nas_long_new_8b,
3162,,nas,0,0,0,0,nas_long_new_8b,
3178,,nas,0,1,0,0,nas_long_new_8b,
3190,,nas,0,1,0,0,nas_long_new_8b,
3219,,nas,1,0,0,0,nas_long_new_8b,
3238,,nas,0,0,0,0,nas_long_new_8b,
3252,,nas,0,1,0,0,nas_long_new_8b,
3326,,nas,0,0,0,0,nas_long_new_8b,
3443,,nas,0,0,0,0,nas_long_new_8b,
3474,,nas,0,0,0,0,nas_long_new_8b,
3491,,nas,0,0,0,0,nas_long_new_8b,
3509,,nas,0,0,0,0,nas_long_new_8b,
3622,,nas,0,0,0,0,nas_long_new_8b,
3678,,nas,1,0,0,0,nas_long_new_8b,
3773,,nas,0,0,0,0,nas_long_new_8b,
3799,,nas,0,0,0,0,nas_long_new_8b,
3825,,nas,0,0,0,0,nas_long_new_8b,
3836,,nas,0,0,0,0,nas_long_new_8b,
3929,,nas,1,0,0,0,nas_long_new_8b,
3949,,nas,2,0,0,0,nas_long_new_8b,
4095,,nas,0,0,0,0,nas_long_new_8b,
4243,,nas,1,0,0,0,nas_long_new_8b,
4309,,nas,0,0,0,0,nas_long_new_8b,
4346,,nas,0,0,0,0,nas_long_new_8b,
4372,,nas,0,0,0,0,nas_long_new_8b,
4384,,nas,0,0,0,0,nas_long_new_8b,
4401,,nas,0,0,0,0,nas_long_new_8b,
4429,,nas,0,3,0,0,nas_short_new_8b,
4483,,nas,0,0,0,0,nas_long_new_8b,
4513,,nas,0,2,0,0,nas_long_new_8b,
4530,,nas,0,1,0,0,nas_short_new_8b,
4574,,nas,0,0,0,0,nas_long_new_8b,
4609,,nas,0,0,0,0,nas_long_new_8b,
4644,,nas,0,2,0,0,nas_short_new_8b,
4677,,nas,0,2,0,0,nas_long_new_8b,
4763,,nas,0,0,0,0,nas_long_new_8b,
4899,,nas,0,1,0,0,nas_long_new_8b,
4908,,nas,0,1,0,0,nas_long_new_8b,
4918,,nas,2,0,0,0,nas_long_new_8b,
4926,,nas,0,0,0,0,nas_long_new_8b,
4964,,nas,0,2,0,0,nas_long_new_8b,
4996,,nas,0,1,0,0,nas_short_new_8b,
5016,,nas,0,1,0,0,nas_long_new_8b,
5042,,nas,0,1,0,0,nas_short_new_8b,
5055,,nas,0,0,0,0,nas_long_new_8b,
5087,,nas,0,0,0,0,nas_long_new_8b,
5103,,nas,0,0,0,0,nas_long_new_8b,
5147,,nas,0,0,0,0,nas_long_new_8b,
5165,,nas,0,1,0,0,nas_short_new_8b,
5296,,nas,0,0,0,0,nas_long_new_8b,
5321,,nas,0,0,0,0,nas_long_new_8b,
5331,,nas,0,0,0,0,nas_long_new_8b,
5350,,nas,0,0,0,0,nas_long_new_8b,
5414,,nas,0,0,0,0,nas_long_new_8b,
5435,,nas,0,0,0,0,nas_long_new_8b,
5478,,nas,0,2,0,0,nas_long_new_8b,
5530,,nas,0,0,0,0,nas_long_new_8b,
5555,,nas,0,0,0,0,nas_long_new_8b,
5627,,nas,1,0,0,0,nas_long_new_8b,
5668,,nas,0,0,0,0,nas_long_new_8b,
5701,,nas,0,0,0,0,nas_long_new_8b,
5724,,nas,0,0,0,0,nas_long_new_8b,
5772,,nas,0,0,0,0,nas_long_new_8b,
5826,,nas,1,0,0,0,nas_long_new_8b,
5842,,nas,0,2,0,0,nas_long_new_8b,
5866,,nas,0,2,0,0,nas_long_new_8b,
5875,,nas,0,2,0,0,nas_long_new_8b,
5920,,nas,0,1,0,0,nas_long_new_8b,
5955,,nas,1,0,0,0,nas_long_new_8b,
5998,,nas,0,0,0,0,nas_long_new_8b,
6049,,nas,0,2,0,0,nas_long_new_8b,
6069,,nas,0,1,0,0,nas_long_new_8b,
6119,,nas,0,1,0,0,nas_long_new_8b,
6162,,nas,0,0,0,0,nas_long_new_8b,
6193,,nas,1,0,0,0,nas_long_new_8b,
6210,,nas,2,0,0,0,nas_long_new_8b,
6295,,nas,0,0,0,0,nas_long_new_8b,
6362,,nas,0,0,0,0,nas_long_new_8b,
6376,,nas,1,0,0,0,nas_long_new_8b,
6453,,nas,0,3,0,0,nas_short_new_8b,
6471,,nas,0,3,0,0,nas_short_new_8b,
6489,,nas,0,2,0,0,nas_short_new_8b,
6523,,nas,0,2,0,0,nas_long_new_8b,
6597,,nas,0,2,0,0,nas_long_new_8b,
6610,,nas,0,1,0,0,nas_long_new_8b,
6711,,nas,0,0,0,0,nas_long_new_8b,
6729,,nas,0,0,0,0,nas_long_new_8b,
6741,,nas,0,0,0,0,nas_long_new_8b,
6767,,nas,0,2,0,0,nas_long_new_8b,
6791,,nas,1,0,0,0,nas_long_new_8b,
6819,,nas,0,0,0,0,nas_long_new_8b,
6832,,nas,0,0,0,0,nas_long_new_8b,
6844,,nas,0,0,0,0,nas_long_new_8b,
6887,,nas,0,0,0,0,nas_long_new_8b,
6908,,nas,0,0,0,0,nas_long_new_8b,
6923,,nas,0,0,0,0,nas_long_new_8b,
6954,,nas,0,0,0,0,nas_long_new_8b,
6962,,nas,0,0,0,0,nas_long_new_8b,
6977,,nas,0,2,0,0,nas_long_new_8b,
6992,,nas,0,1,0,0,nas_long_new_8b,
7022,,nas,0,3,0,0,nas_short_new_8b,
7053,,nas,0,0,0,0,nas_long_new_8b,
7065,,nas,1,0,0,0,nas_long_new_8b,
7094,,nas,0,3,0,0,nas_short_new_8b,
7119,,nas,0,0,0,0,nas_long_new_8b,
7129,,nas,0,1,0,0,nas_long_new_8b,
7149,,nas,0,1,0,0,nas_long_new_8b,
7232,,nas,0,0,0,0,nas_long_new_8b,
7253,,nas,0,0,0,0,nas_long_new_8b,
7408,,nas,0,0,0,0,nas_long_new_8b,
7426,,nas,0,3,0,0,nas_short_new_8b,
7454,,nas,0,1,0,0,nas_long_new_8b,
7509,,nas,2,0,0,0,nas_long_new_8b,
7549,,nas,0,0,0,0,nas_long_new_8b,
7569,,nas,0,2,0,0,nas_long_new_8b,
7577,,nas,0,2,0,0,nas_long_new_8b,
7662,,nas,0,0,0,0,nas_long_new_8b,
7710,,nas,0,0,0,0,nas_long_new_8b,
7731,,nas,0,0,0,0,nas_long_new_8b,
7765,,nas,0,1,0,0,nas_long_new_8b,
7797,,nas,0,2,0,0,nas_long_new_8b,
7816,,nas,0,2,0,0,nas_long_new_8b,
7838,,nas,0,2,0,0,nas_short_new_8b,
7869,,nas,0,2,0,0,nas_long_new_8b,
7902,,nas,0,2,0,0,nas_long_new_8b,
7924,,nas,0,1,0,0,nas_short_new_8b,
7933,,nas,0,1,0,0,nas_long_new_8b,
7943,,nas,0,1,0,0,nas_long_new_8b,
7993,,nas,0,0,0,0,nas_long_new_8b,
8080,,nas,0,0,0,0,nas_long_new_8b,
8095,,nas,0,1,0,0,nas_long_new_8b,
8111,,nas,0,2,0,0,nas_long_new_8b,
8133,,nas,0,0,0,0,nas_long_new_8b,
8149,,nas,1,0,0,0,nas_long_new_8b,
8157,,nas,0,1,0,0,nas_long_new_8b,
8200,,nas,0,1,0,0,nas_short_new_8b,
8216,,nas,0,0,0,0,nas_long_new_8b,
8236,,nas,0,0,0,0,nas_long_new_8b,
8277,,nas,0,0,0,0,nas_long_new_8b,
8338,,nas,0,2,0,0,nas_long_new_8b,
8357,,nas,0,0,0,0,nas_long_new_8b,
8371,,nas,0,0,0,0,nas_long_new_8b,
8403,,nas,0,0,0,0,nas_long_new_8b,
8431,,nas,0,2,0,0,nas_short_new_8b,
8460,,nas,0,0,0,0,nas_long_new_8b,
8479,,nas,0,0,0,0,nas_long_new_8b,
8497,,nas,0,0,0,0,nas_long_new_8b,
8544,,nas,0,0,0,0,nas_long_new_8b,
8589,,nas,0,2,0,0,nas_long_new_8b,
8622,,nas,0,0,0,0,nas_long_new_8b,
8635,,nas,0,0,0,0,nas_long_new_8b,
8659,,nas,0,1,0,0,nas_long_new_8b,
8765,,nas,0,2,0,0,nas_long_new_8b,
8823,,nas,0,2,0,0,nas_long_new_8b,
8858,,nas,0,3,0,0,nas_short_new_8b,
8878,,nas,0,1,0,0,nas_long_new_8b,
8893,,nas,0,2,0,0,nas_long_new_8b,
8905,,nas,0,1,0,0,nas_long_new_8b,
8923,,nas,0,2,0,0,nas_long_new_8b,
8940,,nas,0,2,0,0,nas_long_new_8b,
8966,,nas,0,1,0,0,nas_long_new_8b,
8978,,nas,0,0,0,0,nas_long_new_8b,
9007,,nas,1,0,0,0,nas_long_new_8b,
9081,,nas,0,2,0,0,nas_short_new_8b,
9105,,nas,0,0,0,0,nas_long_new_8b,
9199,,nas,0,0,0,0,nas_long_new_8b,
9215,,nas,0,2,0,0,nas_short_new_8b,
9243,,nas,0,3,0,0,nas_short_new_8b,
9256,,nas,0,2,0,0,nas_long_new_8b,
9287,,nas,0,1,0,0,nas_long_new_8b,
9297,,nas,0,2,0,0,nas_long_new_8b,
9304,,nas,0,0,0,0,nas_long_new_8b,
9314,,nas,0,1,0,0,nas_long_new_8b,
9329,,nas,0,3,0,0,nas_short_new_8b,
9345,,nas,0,1,0,0,nas_long_new_8b,
9368,,nas,0,2,0,0,nas_long_new_8b,
9390,,nas,0,3,0,0,nas_short_new_8b,
9432,,nas,0,0,0,0,nas_long_new_8b,
9492,,nas,0,1,0,0,nas_long_new_8b,
9504,,nas,0,1,0,0,nas_long_new_8b,
9512,,nas,0,1,0,0,nas_long_new_8b,
9523,,nas,0,0,0,0,nas_long_new_8b,
9530,,nas,0,1,0,0,nas_long_new_8b,
9537,,nas,0,0,0,0,nas_long_new_8b,
9582,,nas,0,0,0,0,nas_long_new_8b,
9628,,nas,1,0,0,0,nas_long_new_8b,
9646,,nas,0,0,0,0,nas_long_new_8b,
9727,,nas,0,2,0,0,nas_long_new_8b,
9805,,nas,0,2,0,0,nas_long_new_8b,
55,,risk_sl,6,8,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (1.99 ATR) above but demand far (4.43 ATR) below: stop leg long while target headroom sh
78,,risk_sl,10,2,0,0,sl_type|dist_4h_supply_low_atr,
116,,risk_sl,10,6,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.78) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
130,,risk_sl,10,6,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.47) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
140,,risk_sl,10,7,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 0.8) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, const"
149,,risk_sl,12,1,0,0,sl_type|sl_atr,
159,,risk_sl,9,2,0,0,sl_type,
217,,risk_sl,4,5,0,0,sl_type|sl_atr|has_4h_supply_overhead|F_STRICT_top_late,Weak/wide SL geometry (sl_type TOP_EXHAUSTION) conflicts with clear overhead (no 4H supply): risk po
237,,risk_sl,11,4,0,0,sl_type|sl_atr,
287,,risk_sl,9,1,0,0,sl_type|sl_atr|has_4h_supply_overhead,
351,,risk_sl,4,9,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (0.68 ATR) above but demand far (4.12 ATR) below: stop leg long while target headroom sh
383,,risk_sl,7,7,0,0,sl_type|sl_atr|dist_4h_supply_low_atr,
391,,risk_sl,13,2,0,0,sl_type|sl_atr|dist_4h_supply_low_atr,
413,,risk_sl,4,10,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR|F_STRICT_top_late,
458,,risk_sl,6,7,0,0,sl_type,
493,,risk_sl,5,10,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 0.3) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, const"
521,,risk_sl,5,9,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
542,,risk_sl,6,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
583,,risk_sl,6,3,0,0,sl_type|sl_atr|has_4h_supply_overhead,
597,,risk_sl,6,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
631,,risk_sl,5,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
685,,risk_sl,5,8,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (0.73 ATR) above but demand far (4.43 ATR) below: stop leg long while target headroom sh
702,,risk_sl,9,8,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.38) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
766,,risk_sl,7,1,0,0,sl_type|sl_atr|has_4h_supply_overhead,
780,,risk_sl,7,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
833,,risk_sl,6,1,0,0,sl_type|has_4h_supply_overhead,
845,,risk_sl,6,1,0,0,sl_type|has_4h_supply_overhead,
866,,risk_sl,4,5,0,0,sl_type|sl_atr|has_4h_supply_overhead|F_STRICT_top_late,Weak/wide SL geometry (sl_type TOP_EXHAUSTION) conflicts with clear overhead (no 4H supply): risk po
886,,risk_sl,5,4,0,0,sl_type|sl_atr|has_4h_supply_overhead,Weak/wide SL geometry (sl_type LATE_WIDE) conflicts with clear overhead (no 4H supply): risk poorly 
901,,risk_sl,9,7,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.72) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
919,,risk_sl,5,4,0,0,sl_type|sl_atr|has_4h_supply_overhead|F_STRICT_top_late,Weak/wide SL geometry (sl_type TOP_EXHAUSTION) conflicts with clear overhead (no 4H supply): risk po
934,,risk_sl,6,3,0,0,sl_type|sl_atr|has_4h_supply_overhead,
970,,risk_sl,8,7,0,0,sl_type|sl_atr|dist_4h_supply_low_atr,
1027,,risk_sl,5,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
1072,,risk_sl,7,4,0,0,sl_type,
1151,,risk_sl,3,2,0,0,sl_type|has_4h_supply_overhead,Weak/wide SL geometry (sl_type LATE_WIDE) conflicts with clear overhead (no 4H supply): risk poorly 
1200,,risk_sl,5,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
1211,,risk_sl,5,7,0,0,sl_type|sl_atr,
1221,,risk_sl,6,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
1298,,risk_sl,6,6,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
1316,,risk_sl,6,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
1326,,risk_sl,3,10,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (0.39 ATR) above but demand far (6.73 ATR) below: stop leg long while target headroom sh
1353,,risk_sl,11,3,0,0,sl_type|dist_4h_supply_low_atr,
1429,,risk_sl,9,4,0,0,sl_type|sl_atr|dist_4h_supply_low_atr,
1497,,risk_sl,4,9,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
1522,,risk_sl,9,4,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.96) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
1568,,risk_sl,7,4,0,0,sl_type,
1623,,risk_sl,13,1,0,0,sl_type|dist_4h_supply_low_atr,
1661,,risk_sl,12,1,0,0,sl_type|dist_4h_supply_low_atr,
1761,,risk_sl,7,5,0,0,sl_type,
1775,,risk_sl,4,9,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
1836,,risk_sl,4,10,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (0.36 ATR) above but demand far (5.36 ATR) below: stop leg long while target headroom sh
1873,,risk_sl,7,6,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
1901,,risk_sl,5,9,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 0.55) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
1941,,risk_sl,11,2,0,0,sl_type|sl_atr,
2034,,risk_sl,6,11,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.16) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
2053,,risk_sl,10,6,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.83) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
2100,,risk_sl,6,9,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (1.78 ATR) above but demand far (4.69 ATR) below: stop leg long while target headroom sh
2110,,risk_sl,7,2,0,0,sl_type,
2174,,risk_sl,9,3,0,0,sl_type|dist_4h_supply_low_atr,
2188,,risk_sl,7,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
2204,,risk_sl,5,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
2222,,risk_sl,6,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
2320,,risk_sl,11,1,0,0,sl_type|dist_4h_supply_low_atr,
2364,,risk_sl,13,1,0,0,sl_type|sl_atr|dist_4h_supply_low_atr,
2372,,risk_sl,6,5,0,0,sl_type|sl_atr|F_STRICT_top_late,
2428,,risk_sl,5,9,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.93) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
2488,,risk_sl,10,2,0,0,sl_type|dist_4h_supply_low_atr,
2497,,risk_sl,11,3,0,0,sl_type|dist_4h_supply_low_atr,
2544,,risk_sl,6,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
2663,,risk_sl,9,2,0,0,sl_type,
2705,,risk_sl,5,9,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
2737,,risk_sl,6,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
2747,,risk_sl,10,5,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.52) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
2859,,risk_sl,3,10,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (0.84 ATR) above but demand far (6.22 ATR) below: stop leg long while target headroom sh
2896,,risk_sl,12,2,0,0,sl_type|sl_atr,
2905,,risk_sl,5,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
2922,,risk_sl,9,5,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.97) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
2944,,risk_sl,10,3,0,0,sl_type|dist_4h_supply_low_atr,
2991,,risk_sl,6,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
3011,,risk_sl,6,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
3029,,risk_sl,5,8,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (0.73 ATR) above but demand far (4.63 ATR) below: stop leg long while target headroom sh
3070,,risk_sl,9,2,0,0,sl_type|dist_4h_supply_low_atr,
3085,,risk_sl,9,2,0,0,sl_type|dist_4h_supply_low_atr,
3102,,risk_sl,6,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
3118,,risk_sl,9,4,0,0,sl_type|sl_atr|dist_4h_supply_low_atr,
3126,,risk_sl,9,2,0,0,sl_type,
3147,,risk_sl,11,2,0,0,sl_type|dist_4h_supply_low_atr,
3162,,risk_sl,5,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
3178,,risk_sl,4,9,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
3190,,risk_sl,11,4,0,0,sl_type|sl_atr,
3219,,risk_sl,10,3,0,0,sl_type|dist_4h_supply_low_atr,
3238,,risk_sl,10,3,0,0,sl_type|dist_4h_supply_low_atr,
3252,,risk_sl,6,8,0,0,sl_type|sl_atr,
3326,,risk_sl,11,4,0,0,sl_type|sl_atr,
3443,,risk_sl,9,3,0,0,sl_type|sl_atr|dist_4h_supply_low_atr,
3474,,risk_sl,10,3,0,0,sl_type|sl_atr|dist_4h_supply_low_atr,
3491,,risk_sl,11,2,0,0,sl_type|dist_4h_supply_low_atr,
3509,,risk_sl,12,2,0,0,sl_type|dist_4h_supply_low_atr,
3622,,risk_sl,9,6,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.78) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
3678,,risk_sl,4,10,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,Near supply (0.94 ATR) above but demand far (5.51 ATR) below: stop leg long while target headroom sh
3773,,risk_sl,7,5,0,0,sl_type,
3799,,risk_sl,4,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
3825,,risk_sl,9,8,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.56) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
3836,,risk_sl,6,9,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
3929,,risk_sl,8,4,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
3949,,risk_sl,5,6,0,0,sl_type|sl_atr|dist_4h_supply_low_atr|supply_blocks_2ATR,"Tight SL (sl_atr 1.53) favourable, but supply_blocks_2ATR=1 caps the first target — small risk, cons"
4095,,risk_sl,6,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
4243,,risk_sl,5,7,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
4309,,risk_sl,7,8,0,0,sl_type|dist_4h_supply_low_atr|supply_blocks_2ATR,
